time,value
2025-02-01 15:25:19.766434+00:00,4095
2025-02-01 15:25:24.889284+00:00,4095
2025-02-01 15:25:29.881657+00:00,4095
2025-02-01 15:25:35.097890+00:00,711
2025-02-01 15:25:40.113334+00:00,4095
2025-02-01 15:25:45.171703+00:00,0
2025-02-01 15:25:50.051078+00:00,4095
2025-02-01 15:25:55.098218+00:00,4095
2025-02-01 15:26:00.176635+00:00,0
2025-02-01 15:26:05.428350+00:00,0
2025-02-01 15:26:10.330554+00:00,1257
2025-02-01 15:26:15.359763+00:00,1835
2025-02-01 15:26:20.369945+00:00,4095
2025-02-01 15:26:25.496959+00:00,0
2025-02-01 15:26:30.504452+00:00,0
2025-02-01 15:26:35.533064+00:00,2902
2025-02-01 15:26:40.461175+00:00,4095
2025-02-01 15:27:29.707527+00:00,4095
2025-02-01 15:27:30.721970+00:00,1370
2025-02-01 15:27:31.740781+00:00,0
2025-02-01 15:27:32.772852+00:00,3224
2025-02-01 15:27:33.791229+00:00,4095
2025-02-01 15:27:35.013058+00:00,0
2025-02-01 15:27:35.832915+00:00,4095
2025-02-01 15:27:36.838905+00:00,251
2025-02-01 15:27:37.930852+00:00,4095
2025-02-01 15:27:39.109905+00:00,528
2025-02-01 15:27:40.032394+00:00,0
2025-02-01 15:27:41.058088+00:00,1336
2025-02-01 15:27:42.109166+00:00,4095
2025-02-01 15:27:43.134085+00:00,1943
2025-02-01 15:27:44.337878+00:00,4095
2025-02-01 15:27:45.254010+00:00,4095
2025-02-01 15:27:46.275361+00:00,0
2025-02-01 15:27:47.308049+00:00,0
2025-02-01 15:27:48.314451+00:00,4095
2025-02-01 15:27:49.371611+00:00,0
2025-02-01 15:27:50.393804+00:00,3922
2025-02-01 15:27:51.615057+00:00,0
2025-02-01 15:27:52.425780+00:00,0
2025-02-01 15:27:53.432730+00:00,4095
2025-02-01 15:27:54.574307+00:00,597
2025-02-01 15:27:55.516619+00:00,4095
2025-02-01 15:27:56.723720+00:00,0
2025-02-01 15:27:57.542675+00:00,2852
2025-02-01 15:27:58.562749+00:00,4095
2025-02-01 15:27:59.563482+00:00,1894
2025-02-01 15:28:00.745284+00:00,2105
2025-02-01 15:28:01.851159+00:00,4095
2025-02-01 15:28:02.661912+00:00,2749
2025-02-01 15:28:03.721094+00:00,4095
2025-02-01 15:28:04.934358+00:00,464
2025-02-01 15:28:05.950036+00:00,496
2025-02-01 15:28:06.969067+00:00,509
2025-02-01 15:28:07.803555+00:00,493
2025-02-01 15:28:09.149720+00:00,490
2025-02-01 15:28:10.219318+00:00,929
2025-02-01 15:28:10.988186+00:00,414
2025-02-01 15:28:12.208796+00:00,630
2025-02-01 15:28:13.229508+00:00,1061
2025-02-01 15:28:18.475926+00:00,510
2025-02-01 15:28:20.644199+00:00,222
2025-02-01 15:28:21.063543+00:00,153
2025-02-01 15:28:22.144362+00:00,180
2025-02-01 15:28:23.534139+00:00,155
2025-02-01 15:28:24.290277+00:00,437
2025-02-01 15:28:25.689157+00:00,186
2025-02-01 15:28:29.511696+00:00,177
2025-02-01 15:28:29.851844+00:00,138
2025-02-01 15:28:31.131139+00:00,302
2025-02-01 15:28:32.000442+00:00,467
2025-02-01 15:29:08.730165+00:00,0
2025-02-01 15:29:09.938055+00:00,413
2025-02-01 15:29:10.779811+00:00,385
2025-02-01 15:29:11.795393+00:00,511
2025-02-01 15:29:12.816426+00:00,528
2025-02-01 15:29:13.854545+00:00,482
2025-02-01 15:29:15.135921+00:00,419
2025-02-01 15:29:16.115497+00:00,258
2025-02-01 15:29:17.034307+00:00,48
2025-02-01 15:29:18.244220+00:00,143
2025-02-01 15:29:19.403812+00:00,93
2025-02-01 15:29:20.472913+00:00,377
2025-02-01 15:29:22.912654+00:00,0
2025-02-01 15:29:23.233075+00:00,162
2025-02-01 15:29:24.382213+00:00,195
2025-02-01 15:29:27.818551+00:00,422
2025-02-01 15:29:28.243135+00:00,0
2025-02-01 15:29:29.370347+00:00,0
2025-02-01 15:29:30.272167+00:00,209
2025-02-01 15:29:31.449435+00:00,155
2025-02-01 15:29:34.008268+00:00,139
2025-02-01 15:29:34.402273+00:00,127
2025-02-01 15:29:35.338896+00:00,0
2025-02-01 15:29:40.975112+00:00,183
2025-02-01 15:29:42.777833+00:00,191
2025-02-01 15:29:43.315994+00:00,20
2025-02-01 15:29:46.007031+00:00,474
2025-02-01 15:29:46.324154+00:00,335
2025-02-01 15:29:47.534323+00:00,439
2025-02-01 15:29:48.353096+00:00,528
2025-02-01 15:29:49.572917+00:00,21
2025-02-01 15:29:50.392319+00:00,445
2025-02-01 15:29:51.420001+00:00,495
2025-02-01 15:29:52.662935+00:00,401
2025-02-01 15:29:53.680373+00:00,563
2025-02-01 15:29:54.491508+00:00,539
2025-02-01 15:29:56.940578+00:00,29
2025-02-01 15:29:57.332704+00:00,319
2025-02-01 15:29:58.294606+00:00,353
2025-02-01 15:29:59.511689+00:00,542
2025-02-01 15:30:01.926671+00:00,67
2025-02-01 15:30:03.548729+00:00,0
2025-02-01 15:30:04.727253+00:00,166
2025-02-01 15:30:05.657279+00:00,0
2025-02-01 15:30:07.169679+00:00,535
2025-02-01 15:30:08.738766+00:00,0
2025-02-01 15:30:09.075922+00:00,303
2025-02-01 15:30:10.286190+00:00,329
2025-02-01 15:30:11.304792+00:00,97
2025-02-01 15:30:12.573333+00:00,535
2025-02-01 15:30:37.365272+00:00,341
2025-02-01 15:30:37.675988+00:00,37
2025-02-01 15:30:39.942659+00:00,464
2025-02-01 15:30:40.234719+00:00,457
2025-02-01 15:30:41.384751+00:00,446
2025-02-01 15:30:42.311616+00:00,433
2025-02-01 15:30:43.332270+00:00,427
2025-02-01 15:30:44.382928+00:00,500
2025-02-01 15:30:45.583353+00:00,137
2025-02-01 15:30:46.501996+00:00,489
2025-02-01 15:30:47.531172+00:00,451
2025-02-01 15:30:48.551157+00:00,435
2025-02-01 15:30:49.580291+00:00,400
2025-02-01 15:30:50.599174+00:00,463
2025-02-01 15:30:51.628873+00:00,528
2025-02-01 15:30:52.702400+00:00,429
2025-02-01 15:30:53.749290+00:00,497
2025-02-01 15:30:54.755390+00:00,523
2025-02-01 15:30:55.920694+00:00,0
2025-02-01 15:30:56.844832+00:00,146
2025-02-01 15:30:58.038381+00:00,105
2025-02-01 15:30:58.965346+00:00,409
2025-02-01 15:30:59.984408+00:00,539
2025-02-01 15:31:01.014587+00:00,511
2025-02-01 15:31:02.034173+00:00,413
2025-02-01 15:31:03.065001+00:00,432
2025-02-01 15:31:04.083654+00:00,402
2025-02-01 15:31:05.102387+00:00,528
2025-02-01 15:31:06.133546+00:00,508
2025-02-01 15:31:07.150496+00:00,32
2025-02-01 15:31:08.182404+00:00,379
2025-02-01 15:31:09.201442+00:00,0
2025-02-01 15:31:10.253011+00:00,431
2025-02-01 15:31:11.453425+00:00,455
2025-02-01 15:31:12.381644+00:00,423
2025-02-01 15:31:13.399688+00:00,511
2025-02-01 15:31:14.430669+00:00,430
2025-02-01 15:31:15.437434+00:00,461
2025-02-01 15:31:16.480101+00:00,465
2025-02-01 15:31:17.489168+00:00,419
2025-02-01 15:31:18.532283+00:00,504
2025-02-01 15:31:19.540126+00:00,598
2025-02-01 15:31:20.557588+00:00,397
2025-02-01 15:31:21.599502+00:00,346
2025-02-01 15:31:22.618114+00:00,358
2025-02-01 15:31:23.646306+00:00,353
2025-02-01 15:31:24.665743+00:00,576
2025-02-01 15:31:25.695088+00:00,511
2025-02-01 15:31:26.716002+00:00,924
2025-02-01 15:31:27.759240+00:00,80
2025-02-01 15:31:28.783199+00:00,451
2025-02-01 15:31:29.997211+00:00,495
2025-02-01 15:31:30.808106+00:00,494
2025-02-01 15:31:31.835212+00:00,450
2025-02-01 15:31:32.864056+00:00,460
2025-02-01 15:31:33.864419+00:00,480
2025-02-01 15:31:34.863914+00:00,435
2025-02-01 15:31:36.131939+00:00,390
2025-02-01 15:31:37.059897+00:00,471
2025-02-01 15:31:38.081931+00:00,537
2025-02-01 15:31:39.114550+00:00,48
2025-02-01 15:31:40.121543+00:00,498
2025-02-01 15:31:41.152383+00:00,511
2025-02-01 15:31:42.181184+00:00,402
2025-02-01 15:31:43.302907+00:00,511
2025-02-01 15:31:44.192434+00:00,528
2025-02-01 15:31:45.340517+00:00,428
2025-02-01 15:31:46.375788+00:00,496
2025-02-01 15:31:47.398420+00:00,531
2025-02-01 15:31:48.427419+00:00,539
2025-02-01 15:31:49.448349+00:00,437
2025-02-01 15:32:10.123092+00:00,0
2025-02-01 15:32:11.141666+00:00,432
2025-02-01 15:32:12.300145+00:00,373
2025-02-01 15:32:13.412065+00:00,432
2025-02-01 15:32:14.210628+00:00,57
2025-02-01 15:32:15.339983+00:00,0
2025-02-01 15:32:16.289976+00:00,0
2025-02-01 15:32:17.308287+00:00,0
2025-02-01 15:32:18.346590+00:00,0
2025-02-01 15:32:20.578684+00:00,14
2025-02-01 15:32:20.919771+00:00,0
2025-02-01 15:32:24.726918+00:00,454
2025-02-01 15:32:25.229659+00:00,0
2025-02-01 15:32:26.076721+00:00,0
2025-02-01 15:32:27.256335+00:00,386
2025-02-01 15:32:28.364219+00:00,0
2025-02-01 15:32:29.200440+00:00,505
2025-02-01 15:32:30.429419+00:00,511
2025-02-01 15:32:31.454324+00:00,478
2025-02-01 15:32:32.645585+00:00,473
2025-02-01 15:32:33.398284+00:00,455
2025-02-01 15:32:34.423590+00:00,493
2025-02-01 15:32:35.643752+00:00,477
2025-02-01 15:32:36.665179+00:00,489
2025-02-01 15:32:37.492966+00:00,471
2025-02-01 15:32:38.502631+00:00,541
2025-02-01 15:32:39.542349+00:00,477
2025-02-01 15:32:40.566340+00:00,479
2025-02-01 15:32:43.182227+00:00,423
2025-02-01 15:32:43.502521+00:00,417
2025-02-01 15:32:44.550157+00:00,385
2025-02-01 15:32:45.583573+00:00,545
2025-02-01 15:33:01.599556+00:00,403
2025-02-01 15:44:16.680524+00:00,4095
2025-02-01 15:44:21.513112+00:00,2003
2025-02-01 15:44:23.643704+00:00,96
2025-02-01 15:44:28.653826+00:00,0
2025-02-01 15:44:33.649653+00:00,0
2025-02-01 15:44:38.637815+00:00,0
2025-02-01 15:44:43.644465+00:00,0
2025-02-01 15:44:48.643719+00:00,1535
2025-02-01 15:44:53.650018+00:00,2969
2025-02-01 15:44:57.603829+00:00,960
2025-02-01 15:44:58.591820+00:00,272
2025-02-01 15:44:59.572478+00:00,26
2025-02-01 15:45:00.726322+00:00,0
2025-02-01 15:45:01.751922+00:00,0
2025-02-01 15:45:03.033525+00:00,0
2025-02-01 15:45:03.583065+00:00,0
2025-02-01 15:45:04.564866+00:00,4095
2025-02-01 15:45:05.559817+00:00,4095
2025-02-01 15:45:09.718525+00:00,4095
2025-02-01 15:45:09.816712+00:00,0
2025-02-01 15:45:10.808632+00:00,0
2025-02-01 15:45:11.989271+00:00,98
2025-02-01 15:45:13.058895+00:00,4095
2025-02-01 15:45:13.797568+00:00,4095
2025-02-01 15:45:14.856588+00:00,1746
2025-02-01 15:45:15.965229+00:00,2230
2025-02-01 15:45:16.839804+00:00,4095
2025-02-01 15:45:17.816627+00:00,2767
2025-02-01 15:45:18.849810+00:00,3246
2025-02-01 15:45:19.953916+00:00,4095
2025-02-01 15:45:20.984564+00:00,4095
2025-02-01 15:45:21.803130+00:00,3695
2025-02-01 15:45:22.873809+00:00,4095
2025-02-01 15:45:23.962800+00:00,4095
2025-02-01 15:45:25.013558+00:00,4095
2025-02-01 15:45:26.018509+00:00,4095
2025-02-01 15:45:26.808690+00:00,4095
2025-02-01 15:45:27.954035+00:00,4095
2025-02-01 15:45:31.461157+00:00,4095
2025-02-01 15:45:31.570918+00:00,0
2025-02-01 15:45:32.562192+00:00,0
2025-02-01 15:45:33.579519+00:00,16
2025-02-01 15:45:34.713037+00:00,176
2025-02-01 15:45:35.579184+00:00,4095
2025-02-01 15:45:36.648598+00:00,4095
2025-02-01 15:45:37.578572+00:00,0
2025-02-01 15:45:38.689146+00:00,0
2025-02-01 15:45:39.548209+00:00,0
2025-02-01 15:45:40.754671+00:00,0
2025-02-01 15:45:41.557050+00:00,4095
2025-02-01 15:45:43.027711+00:00,4095
2025-02-01 15:45:43.606881+00:00,4095
2025-02-01 15:45:44.748246+00:00,0
2025-02-01 15:45:45.552794+00:00,0
2025-02-01 15:45:46.615842+00:00,4095
2025-02-01 15:45:47.716161+00:00,0
2025-02-01 15:45:48.745470+00:00,0
2025-02-01 15:45:49.554952+00:00,0
2025-02-01 15:45:54.683304+00:00,0
2025-02-01 15:45:54.872653+00:00,4095
2025-02-01 15:45:55.793337+00:00,4095
2025-02-01 15:45:56.772444+00:00,4095
2025-02-01 15:45:57.930977+00:00,4095
2025-02-01 15:45:58.784809+00:00,4095
2025-02-01 15:45:59.765141+00:00,4095
2025-02-01 15:46:00.835235+00:00,4095
2025-02-01 15:46:02.389489+00:00,4095
2025-02-01 15:46:02.788139+00:00,4095
2025-02-01 15:46:03.772490+00:00,4095
2025-02-01 15:46:05.253507+00:00,4095
2025-02-01 15:46:05.779168+00:00,4095
2025-02-01 15:46:06.958281+00:00,4095
2025-02-01 15:46:07.789445+00:00,4095
2025-02-01 15:46:08.824608+00:00,4095
2025-02-01 15:46:09.777135+00:00,4095
2025-02-01 15:46:10.956977+00:00,4095
2025-02-01 15:46:11.766041+00:00,3543
2025-02-01 15:46:12.820223+00:00,4095
2025-02-01 15:46:14.007603+00:00,2458
2025-02-01 15:46:14.774933+00:00,2333
2025-02-01 15:46:15.975568+00:00,1980
2025-02-01 15:46:16.774587+00:00,1616
2025-02-01 15:46:17.914337+00:00,1078
2025-02-01 15:46:18.943601+00:00,709
2025-02-01 15:46:19.761860+00:00,287
2025-02-01 15:46:23.743960+00:00,4095
2025-02-01 15:46:23.851600+00:00,4095
2025-02-01 15:46:24.809544+00:00,4095
2025-02-01 15:46:26.016597+00:00,4095
2025-02-01 15:46:27.030469+00:00,4095
2025-02-01 15:46:27.851344+00:00,4095
2025-02-01 15:46:28.810514+00:00,3982
2025-02-01 15:46:29.819584+00:00,4095
2025-02-01 15:46:31.020939+00:00,4095
2025-02-01 15:46:34.679566+00:00,4033
2025-02-01 15:46:34.748960+00:00,4095
2025-02-01 15:46:35.742346+00:00,4095
2025-02-01 15:46:36.947820+00:00,4095
2025-02-01 15:46:37.784682+00:00,4095
2025-02-01 15:46:38.897793+00:00,4095
2025-02-01 15:46:39.748675+00:00,4095
2025-02-01 15:46:40.948059+00:00,3901
2025-02-01 15:46:41.798144+00:00,4095
2025-02-01 15:46:42.896437+00:00,4095
2025-02-01 15:46:43.916918+00:00,4095
2025-02-01 15:46:44.944909+00:00,4095
2025-02-01 15:46:45.755127+00:00,4095
2025-02-01 15:46:49.754163+00:00,3911
2025-02-01 15:46:49.833779+00:00,4095
2025-02-01 15:46:51.002686+00:00,4095
2025-02-01 15:46:52.002895+00:00,4095
2025-02-01 15:46:52.823132+00:00,4095
2025-02-01 15:46:53.841037+00:00,4095
2025-02-01 15:46:58.232577+00:00,4095
2025-02-01 15:46:58.298895+00:00,4095
2025-02-01 15:46:59.479386+00:00,4095
2025-02-01 15:47:00.299075+00:00,0
2025-02-01 15:47:01.318802+00:00,0
2025-02-01 15:47:02.439099+00:00,0
2025-02-01 15:47:03.458084+00:00,4095
2025-02-01 15:47:04.500317+00:00,4095
2025-02-01 15:47:05.278158+00:00,4095
2025-02-01 15:47:06.437795+00:00,0
2025-02-01 15:47:07.647930+00:00,0
2025-02-01 15:47:08.487515+00:00,0
2025-02-01 15:47:09.308468+00:00,4095
2025-02-01 15:47:15.453953+00:00,1789
2025-02-01 15:47:16.473782+00:00,2381
2025-02-01 15:47:17.304590+00:00,2009
2025-02-01 15:47:18.523561+00:00,1743
2025-02-01 15:47:19.452419+00:00,1363
2025-02-01 15:47:20.483261+00:00,1039
2025-02-01 15:47:21.292525+00:00,4095
2025-02-01 15:47:22.310503+00:00,4095
2025-02-01 15:47:23.452393+00:00,0
2025-02-01 15:47:24.473641+00:00,0
2025-02-01 15:47:27.507820+00:00,0
2025-02-01 15:47:27.719939+00:00,4095
2025-02-01 15:47:28.880303+00:00,3707
2025-02-01 15:47:29.700659+00:00,4095
2025-02-01 15:47:30.730376+00:00,4095
2025-02-01 15:47:31.860457+00:00,4095
2025-02-01 15:47:33.259600+00:00,4095
2025-02-01 15:47:33.678487+00:00,4095
2025-02-01 15:47:34.807808+00:00,4095
2025-02-01 15:47:35.687694+00:00,4095
2025-02-01 15:47:36.879908+00:00,4095
2025-02-01 15:47:41.129101+00:00,4095
2025-02-01 15:47:42.085524+00:00,0
2025-02-01 15:47:42.806081+00:00,0
2025-02-01 15:47:43.805830+00:00,0
2025-02-01 15:47:49.241907+00:00,0
2025-02-01 15:47:49.314397+00:00,2249
2025-02-01 15:47:50.491662+00:00,2308
2025-02-01 15:48:40.147383+00:00,2954
2025-02-01 15:48:45.163761+00:00,3383
2025-02-01 15:48:49.973783+00:00,4094
2025-02-01 15:48:55.001338+00:00,4095
2025-02-01 15:49:00.121127+00:00,4095
2025-02-01 15:49:05.131099+00:00,4095
2025-02-01 15:49:10.345959+00:00,4095
2025-02-01 15:49:15.185291+00:00,3792
2025-02-01 15:49:20.010276+00:00,2695
2025-02-01 15:49:25.026069+00:00,1348
2025-02-01 15:49:30.169306+00:00,0
2025-02-01 15:49:35.076276+00:00,0
2025-02-01 15:49:40.180777+00:00,0
2025-02-01 15:49:45.173792+00:00,0
2025-02-01 15:49:50.374710+00:00,236
2025-02-01 15:49:55.122047+00:00,821
2025-02-01 15:50:00.050597+00:00,1791
2025-02-01 15:50:05.146060+00:00,3202
2025-02-01 15:50:10.163430+00:00,4095
2025-02-01 15:50:15.217830+00:00,4095
2025-02-01 15:50:20.001376+00:00,4095
2025-02-01 15:50:25.119803+00:00,4095
2025-02-01 15:50:30.152463+00:00,4048
2025-02-01 15:50:35.068957+00:00,3568
2025-02-01 15:50:40.174479+00:00,2541
2025-02-01 15:50:45.182577+00:00,894
2025-02-01 15:50:50.011106+00:00,0
2025-02-01 15:50:55.029714+00:00,0
2025-02-01 15:51:00.137238+00:00,0
2025-02-01 15:51:05.145687+00:00,0
2025-02-01 15:51:10.183955+00:00,0
2025-02-01 15:51:14.984177+00:00,0
2025-02-01 15:51:20.062375+00:00,80
2025-02-01 15:51:25.149316+00:00,0
2025-02-01 15:51:30.170261+00:00,0
2025-02-01 15:51:35.003239+00:00,4095
2025-02-01 15:51:40.170833+00:00,98
2025-02-01 15:51:44.999196+00:00,4095
2025-02-01 15:51:50.108022+00:00,887
2025-02-01 15:51:55.135008+00:00,1136
2025-02-01 15:52:00.145407+00:00,1357
2025-02-01 15:52:04.963648+00:00,1759
2025-02-01 15:52:10.172322+00:00,2320
2025-02-01 15:52:14.991754+00:00,3755
2025-02-01 15:52:20.098606+00:00,4095
2025-02-01 15:52:25.129170+00:00,4095
2025-02-01 15:52:30.151367+00:00,4095
2025-02-01 15:52:35.075874+00:00,2549
2025-02-01 15:52:39.995614+00:00,2666
2025-02-01 15:52:45.011645+00:00,4095
2025-02-01 15:52:50.129931+00:00,2533
2025-02-01 15:52:55.127492+00:00,2787
2025-02-01 15:53:00.166271+00:00,2768
2025-02-01 15:53:04.956691+00:00,2298
2025-02-01 15:53:09.992419+00:00,2332
2025-02-01 15:53:15.001066+00:00,4095
2025-02-01 15:53:19.949151+00:00,1822
2025-02-01 15:53:24.957424+00:00,1877
2025-02-01 15:53:30.147763+00:00,4095
2025-02-01 15:53:34.963924+00:00,358
2025-02-01 15:53:39.992054+00:00,744
2025-02-01 15:53:45.000422+00:00,1475
2025-02-01 15:53:50.107434+00:00,2754
2025-02-01 15:53:55.126742+00:00,3793
2025-02-01 15:54:00.154648+00:00,4095
2025-02-01 15:54:04.993534+00:00,2899
2025-02-01 15:54:09.972695+00:00,4095
2025-02-01 15:54:15.100244+00:00,2922
2025-02-01 15:54:20.119109+00:00,2881
2025-02-01 15:54:25.136626+00:00,1383
2025-02-01 15:54:30.255360+00:00,0
2025-02-01 15:54:34.983285+00:00,1237
2025-02-01 15:54:39.993237+00:00,2941
2025-02-01 15:54:47.968348+00:00,4069
2025-02-01 15:54:50.128016+00:00,3246
2025-02-01 15:54:55.166206+00:00,3102
2025-02-01 15:55:00.038619+00:00,3323
2025-02-01 15:55:04.972948+00:00,3441
2025-02-01 15:55:10.101686+00:00,2733
2025-02-01 15:55:15.399871+00:00,2449
2025-02-01 15:55:19.978031+00:00,2509
2025-02-01 15:55:25.137713+00:00,1932
2025-02-01 15:55:29.965324+00:00,697
2025-02-01 15:55:35.082505+00:00,123
2025-02-01 15:55:40.091831+00:00,1619
2025-02-01 15:55:45.108410+00:00,3583
2025-02-01 15:55:50.128269+00:00,4095
2025-02-01 15:55:55.152331+00:00,4095
2025-02-01 15:55:59.982484+00:00,3793
2025-02-01 15:56:04.983071+00:00,3467
2025-02-01 15:56:10.091477+00:00,3470
2025-02-01 15:56:15.121329+00:00,3806
2025-02-01 15:56:20.127673+00:00,4095
2025-02-01 15:56:25.146541+00:00,3012
2025-02-01 15:56:29.995449+00:00,3089
2025-02-01 15:56:43.310655+00:00,4095
2025-02-01 15:56:48.318134+00:00,4095
2025-02-01 15:56:53.309900+00:00,2866
2025-02-01 15:56:58.339638+00:00,2915
2025-02-01 15:57:03.314247+00:00,2893
2025-02-01 15:57:08.493268+00:00,3015
2025-02-01 15:57:13.653407+00:00,4095
2025-02-01 15:57:18.278878+00:00,3677
2025-02-01 15:57:23.279762+00:00,2894
2025-02-01 15:57:28.434268+00:00,3388
2025-02-01 15:57:33.334332+00:00,3337
2025-02-01 15:57:42.223784+00:00,3301
2025-02-01 15:57:43.301330+00:00,3463
2025-02-01 15:57:53.517778+00:00,3773
2025-02-01 15:57:58.485838+00:00,2694
2025-02-01 15:58:03.284504+00:00,1903
2025-02-01 15:58:11.430631+00:00,197
2025-02-01 15:58:13.299249+00:00,656
2025-02-01 15:58:18.317363+00:00,2963
2025-02-01 15:58:23.466528+00:00,3279
2025-02-01 15:58:34.072026+00:00,4095
2025-02-01 15:58:38.892046+00:00,1885
2025-02-01 15:58:43.307174+00:00,67
2025-02-01 15:58:48.298526+00:00,591
2025-02-01 15:58:53.435781+00:00,2642
2025-02-01 15:58:58.334818+00:00,3474
2025-02-01 15:59:08.890895+00:00,2549
2025-02-01 15:59:12.663503+00:00,3006
2025-02-01 15:59:13.718509+00:00,1424
2025-02-01 15:59:18.737509+00:00,337
2025-02-01 15:59:23.855813+00:00,2559
2025-02-01 15:59:28.863573+00:00,3401
2025-02-01 15:59:33.692198+00:00,4095
2025-02-01 15:59:38.900086+00:00,3849
2025-02-01 15:59:56.430264+00:00,3888
2025-02-01 16:00:01.224868+00:00,0
2025-02-01 16:00:06.222746+00:00,1739
2025-02-01 16:00:11.358329+00:00,4095
2025-02-01 16:00:16.386657+00:00,4095
2025-02-01 16:00:21.403942+00:00,3658
2025-02-01 16:00:26.604765+00:00,3357
2025-02-01 16:00:31.232346+00:00,3633
2025-02-01 16:00:36.352118+00:00,4095
2025-02-01 16:00:41.377423+00:00,4095
2025-02-01 16:00:46.396980+00:00,4095
2025-02-01 16:00:51.218767+00:00,4095
2025-02-01 16:00:56.253474+00:00,4095
2025-02-01 16:01:01.252563+00:00,4095
2025-02-01 16:01:06.370420+00:00,4095
2025-02-01 16:01:11.669373+00:00,4095
2025-02-01 16:06:41.222189+00:00,4095
2025-02-01 16:06:46.184480+00:00,4095
2025-02-01 16:06:51.462949+00:00,4095
2025-02-01 16:06:56.290885+00:00,4095
2025-02-01 16:07:01.577634+00:00,4095
2025-02-01 16:07:06.208063+00:00,4095
2025-02-01 16:07:11.228042+00:00,4095
2025-02-01 16:07:16.353630+00:00,3731
2025-02-01 16:07:24.713109+00:00,4095
2025-02-01 16:07:29.274525+00:00,2299
2025-02-01 16:07:33.526986+00:00,4095
2025-02-01 16:07:34.376484+00:00,2656
2025-02-01 16:07:37.334936+00:00,2929
2025-02-01 16:07:40.214768+00:00,3183
2025-02-01 16:07:43.216381+00:00,3565
2025-02-01 16:07:46.353058+00:00,3853
2025-02-01 16:07:49.218485+00:00,4095
2025-02-01 16:07:52.390706+00:00,4095
2025-02-01 16:07:55.359656+00:00,4095
2025-02-01 16:07:58.339872+00:00,4095
2025-02-01 16:08:01.208539+00:00,4095
2025-02-01 16:08:04.376479+00:00,4095
2025-02-01 16:08:07.353579+00:00,4095
2025-02-01 16:08:10.183648+00:00,4095
2025-02-01 16:08:13.385702+00:00,4095
2025-02-01 16:08:16.362937+00:00,4095
2025-02-01 16:08:19.231691+00:00,4095
2025-02-01 16:08:22.411476+00:00,4095
2025-02-01 16:08:25.200060+00:00,4095
2025-02-01 16:08:28.258316+00:00,4095
2025-02-01 16:08:34.276822+00:00,4095
2025-02-01 16:08:34.338837+00:00,4095
2025-02-01 16:08:37.585123+00:00,4095
2025-02-01 16:08:40.353526+00:00,4095
2025-02-01 16:08:43.403747+00:00,4095
2025-02-01 16:08:46.350446+00:00,4095
2025-02-01 16:08:49.380518+00:00,4095
2025-02-01 16:08:52.359518+00:00,4095
2025-02-01 16:08:55.367368+00:00,4095
2025-02-01 16:08:58.557904+00:00,3889
2025-02-01 16:09:01.345792+00:00,3248
2025-02-01 16:09:04.386379+00:00,2449
2025-02-01 16:09:07.579164+00:00,4095
2025-02-01 16:09:10.544151+00:00,4095
2025-02-01 16:09:13.518741+00:00,148
2025-02-01 16:09:16.385872+00:00,0
2025-02-01 16:09:19.553021+00:00,4095
2025-02-01 16:09:22.420076+00:00,0
2025-02-01 16:09:25.388388+00:00,4095
2025-02-01 16:09:28.739780+00:00,4095
2025-02-01 16:09:31.390509+00:00,2752
2025-02-01 16:09:34.392315+00:00,3824
2025-02-01 16:09:37.393962+00:00,4095
2025-02-01 16:09:40.543691+00:00,4095
2025-02-01 16:09:43.393107+00:00,4095
2025-02-01 16:09:49.341572+00:00,4095
2025-02-01 16:09:49.429648+00:00,0
2025-02-01 16:09:52.619188+00:00,0
2025-02-01 16:09:55.468422+00:00,4095
2025-02-01 16:09:58.657703+00:00,765
2025-02-01 16:10:01.427207+00:00,4095
2025-02-01 16:10:04.797359+00:00,3618
2025-02-01 16:10:07.566512+00:00,4095
2025-02-01 16:10:10.454093+00:00,4095
2025-02-01 16:10:13.424342+00:00,4095
2025-02-01 16:10:16.452597+00:00,4095
2025-02-01 16:10:19.466385+00:00,1970
2025-02-01 16:10:22.809488+00:00,384
2025-02-01 16:10:25.601452+00:00,4095
2025-02-01 16:10:28.468074+00:00,0
2025-02-01 16:10:31.414813+00:00,0
2025-02-01 16:10:34.404828+00:00,2021
2025-02-01 16:10:37.563446+00:00,3347
2025-02-01 16:10:40.429806+00:00,4095
2025-02-01 16:10:43.410996+00:00,4095
2025-02-01 16:10:46.428967+00:00,4095
2025-02-01 16:10:49.421894+00:00,4095
2025-02-01 16:10:52.436261+00:00,3803
2025-02-01 16:10:55.587927+00:00,2885
2025-02-01 16:10:58.464213+00:00,2370
2025-02-01 16:11:01.645791+00:00,1764
2025-02-01 16:11:04.616194+00:00,1105
2025-02-01 16:11:07.421741+00:00,663
2025-02-01 16:11:10.439471+00:00,422
2025-02-01 16:11:13.642115+00:00,305
2025-02-01 16:11:16.771576+00:00,262
2025-02-01 16:11:19.480714+00:00,173
2025-02-01 16:11:25.697781+00:00,1
2025-02-01 16:11:25.823143+00:00,4095
2025-02-01 16:11:28.987460+00:00,4095
2025-02-01 16:11:31.775745+00:00,4095
2025-02-01 16:11:34.916014+00:00,4095
2025-02-01 16:11:38.005256+00:00,4095
2025-02-01 16:11:40.952415+00:00,4095
2025-02-01 16:12:27.427892+00:00,4095
2025-02-01 16:12:32.254309+00:00,4095
